"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.85701394562336e-11,1.59190731220047,0.433,0.163,4.66649034395695e-07,"2","Trib1"
1.99959997523718e-11,2.09322920206288,0.274,0.063,5.02479477777352e-07,"2","Bag3"
2.27111038531581e-11,2.84774869034029,0.379,0.055,5.70707328726009e-07,"2","Rbms3"
2.28812715868749e-11,0.671611157133621,0.944,0.792,5.74983473706579e-07,"2","Bsg"
2.46028311955239e-11,1.04666980517659,0.428,0.181,6.18244545112321e-07,"2","Nfia"
2.59233350334015e-11,0.580947990709599,0.821,0.549,6.51427486054346e-07,"2","Map1lc3a"
2.64881306767838e-11,0.744214924221277,0.736,0.447,6.65620235776901e-07,"2","H2afj"
4.11386825167262e-11,1.55799060903527,0.38,0.117,1.03377395296281e-06,"2","Tcf7l2"
4.42269496752443e-11,2.29016793638384,0.28,0.056,1.11137901838921e-06,"2","Met"
4.44377812771644e-11,0.838819122348397,0.743,0.461,1.11667700571386e-06,"2","Mrpl52"
5.64527335184434e-11,1.01619521810781,0.621,0.368,1.41860074058496e-06,"2","Dst"
5.66486797461958e-11,1.14173500648319,0.292,0.13,1.42352467334215e-06,"2","Etl4"
6.02592161876644e-11,2.34085168282543,0.275,0.048,1.51425384357982e-06,"2","Adgrg1"
6.08131268099934e-11,1.11758850678633,0.379,0.172,1.52817306360832e-06,"2","Dag1"
6.20639106432303e-11,0.728666899368005,0.813,0.586,1.55960401055374e-06,"2","Skp1a"
6.93996453539286e-11,0.907782916646525,0.32,0.142,1.74394368809887e-06,"2","Idh1"
7.08381643780702e-11,1.02107411119418,0.431,0.164,1.78009223265653e-06,"2","Add3"
8.51619440869869e-11,2.1399280104491,0.368,0.091,2.14003449296189e-06,"2","Irf6"
9.0133990658336e-11,1.49694539783622,0.295,0.076,2.26497705125333e-06,"2","Ier5l"
9.04065782254538e-11,0.792041755567147,0.645,0.423,2.27182690422743e-06,"2","Eif3i"
1.06374521379678e-10,1.53887976923747,0.278,0.085,2.67308534774993e-06,"2","Crybg3"
1.16553130734822e-10,1.31449773866203,0.507,0.262,2.92886362223533e-06,"2","Vmp1"
1.18099904133975e-10,1.97983159146322,0.272,0.079,2.96773249098266e-06,"2","Maff"
1.23469341323677e-10,1.81229311905032,0.281,0.083,3.10266107812268e-06,"2","Krtcap3"
1.29536122598475e-10,1.4411749795405,0.284,0.074,3.25511322477709e-06,"2","Gpr155"
1.5947168693448e-10,0.792377290191692,0.348,0.154,4.00736402097654e-06,"2","4930523C07Rik"
1.60654960446392e-10,1.30303414514994,0.305,0.119,4.03709850105738e-06,"2","Suclg2"
1.86481930681743e-10,0.737182235889278,0.49,0.304,4.68610443610151e-06,"2","Hspa9"
2.3286784818741e-10,0.751917636332406,0.424,0.269,5.85173615710142e-06,"2","Lsm8"
2.36481582144994e-10,3.30266122017475,0.259,0.028,5.94254567772154e-06,"2","Mal2"
2.491649784817e-10,0.807277806298116,0.496,0.253,6.26126674426665e-06,"2","Cyb5r3"
2.60516834538028e-10,1.26724153799464,0.261,0.065,6.54652753510611e-06,"2","Ptgs1"
2.93070020983283e-10,1.40152000577503,0.395,0.166,7.36455655728891e-06,"2","Pard3"
2.95464852084077e-10,1.12535575342423,0.446,0.205,7.42473626802077e-06,"2","Il6st"
3.16999554425746e-10,1.27142453333179,0.306,0.095,7.96588180316458e-06,"2","Smco4"
3.21279812730104e-10,1.24046463929679,0.293,0.114,8.07344041409479e-06,"2","Tax1bp3"
3.23478797107371e-10,1.78077500283386,0.382,0.148,8.12869869251112e-06,"2","Slc25a25"
3.24206163144872e-10,1.45864489929588,0.29,0.097,8.14697667366748e-06,"2","Zfp703"
3.27641489466511e-10,1.50727761130118,0.312,0.111,8.23330298880396e-06,"2","Epb41l4aos"
3.57593662539375e-10,1.17838003036719,0.455,0.221,8.98597114595195e-06,"2","Echs1"
3.74845641989635e-10,0.839279824317716,0.495,0.296,9.41949613755755e-06,"2","C1qbp"
4.71431151191304e-10,1.18463846951728,0.258,0.114,1.18465933982863e-05,"2","Nr1d2"
4.80769857703832e-10,1.45804963858684,0.323,0.132,1.20812657542396e-05,"2","Usp53"
7.91514758856024e-10,1.3700023545234,0.454,0.176,1.9889974375293e-05,"2","Acsl3"
8.02824335288875e-10,1.19598953299012,0.471,0.195,2.01741727214741e-05,"2","Acadl"
8.16029860630147e-10,1.00042201635669,0.376,0.189,2.0506014367775e-05,"2","Jup"
8.19101764805436e-10,0.95449509745502,0.407,0.216,2.05832082477958e-05,"2","Anxa7"
8.31908145708741e-10,0.74565090007923,0.43,0.206,2.0905019793515e-05,"2","Pcdh7"
9.83017880417904e-10,1.67659931300696,0.25,0.078,2.47022563170215e-05,"2","Fbxo6"
1.34614698841169e-09,1.3556807073081,0.265,0.102,3.38273276717975e-05,"2","Ivd"
1.39640947079164e-09,0.912509440506513,0.482,0.273,3.50903735915232e-05,"2","Man1a2"
1.71797203172599e-09,0.76397753437845,0.538,0.304,4.31709191852424e-05,"2","Actn4"
1.72147257991986e-09,0.890123796215411,0.375,0.136,4.32588844608061e-05,"2","Hpgd"
1.75561103139472e-09,1.58743028297198,0.457,0.185,4.4116749607918e-05,"2","Sbno2"
1.93878353575571e-09,1.06206790013336,0.412,0.177,4.87196914700052e-05,"2","Sox4"
1.97038652651169e-09,1.85276134550515,0.341,0.096,4.95138430247122e-05,"2","Klf10"
1.98808304313883e-09,0.810601993616482,0.272,0.153,4.99585387910356e-05,"2","Larp1b"
2.59012247636517e-09,0.538716590846955,0.354,0.113,6.50871877085803e-05,"2","Pltp"
2.75584684219205e-09,0.873032207380099,0.568,0.338,6.92516752974441e-05,"2","Mat2a"
2.8417551604998e-09,1.79136083751735,0.287,0.081,7.14104654281994e-05,"2","Pmaip1"
3.14281247181880e-09,1.72135798919,0.341,0.121,7.89757346043345e-05,"2","Hk2"
3.77331046817387e-09,1.13310252898302,0.38,0.183,9.48195187547411e-05,"2","Mrps28"
4.60550645080524e-09,1.32925035985791,0.254,0.065,0.000115731771602285,"2","Lrrc26"
5.26685464047262e-09,1.18042848390519,0.405,0.173,0.000132350790260437,"2","Asph"
5.38694401495867e-09,0.803820095621244,0.987,0.967,0.000135368516151897,"2","Gm42418"
5.7967257627742e-09,0.603795856895452,0.38,0.214,0.000145665921692753,"2","Usp25"
7.58864363925225e-09,1.20124358109457,0.348,0.151,0.00019069502601077,"2","Tmem238"
7.63532266206631e-09,0.808733684628692,0.25,0.088,0.000191868023175064,"2","Nr2f2"
7.7779534536791e-09,0.61829977052449,0.577,0.346,0.000195452192337502,"2","2410006H16Rik"
8.8362392399213e-09,1.1338838404185,0.464,0.189,0.000222045855859982,"2","Foxn3"
1.05094378840611e-08,1.59936610220886,0.339,0.125,0.000264091664588572,"2","Limk2"
1.11719015794491e-08,1.77054296355088,0.293,0.066,0.000280738714789976,"2","F2r"
1.13326382014335e-08,1.21665519379399,0.324,0.107,0.000284777865363821,"2","Vamp5"
1.17352262393117e-08,2.24288430459613,0.306,0.073,0.000294894500167663,"2","Slc16a7"
1.31032772707939e-08,0.598165084810702,0.509,0.307,0.000329272254537779,"2","Nme1"
1.34241918697658e-08,0.657489948908033,0.793,0.552,0.000337336517495345,"2","Uba52"
1.40572519863141e-08,1.27458301387018,0.304,0.128,0.000353244685164086,"2","Clip4"
1.54242567632645e-08,1.10611910643855,0.426,0.196,0.000387596148204074,"2","F11r"
1.56908103790597e-08,0.874108042170993,0.546,0.357,0.000394294374015391,"2","Nfat5"
1.62183335770505e-08,0.530744586982785,0.637,0.466,0.000407550504457702,"2","Arf4"
1.66467593973353e-08,1.16105455863137,0.322,0.109,0.000418316416895638,"2","Rras"
1.77894607318996e-08,0.9798177918949,0.358,0.174,0.000447031358731904,"2","Pnkd"
2.04938811234173e-08,1.06892387634294,0.362,0.182,0.000514990738750353,"2","Papss1"
2.10405858122575e-08,1.08378945713435,0.337,0.148,0.000528728880876218,"2","Mknk2"
2.65161315117415e-08,0.543275452154808,0.801,0.625,0.000666323868758551,"2","Eif3h"
2.93676599370361e-08,1.30179892591977,0.27,0.051,0.000737979926557781,"2","Nbl1"
3.01855592161859e-08,0.987679208761447,0.289,0.136,0.000758532917543535,"2","Acsl1"
3.14169346042279e-08,0.820516833980068,0.571,0.368,0.000789476149669644,"2","Uqcrc1"
3.18285087502516e-08,0.867678069712838,0.398,0.22,0.000799818596385072,"2","Prmt1"
3.44721173726224e-08,0.943906680519319,0.322,0.144,0.000866249837456629,"2","Trp53"
3.76703781524251e-08,0.803282868302714,0.443,0.262,0.000946618932592291,"2","Dut"
3.99460917553553e-08,1.67328271564345,0.264,0.062,0.00100380533972032,"2","Plxdc2"
4.85896671521492e-08,0.78636912977422,0.278,0.094,0.00122100974586636,"2","Sox9"
5.39771181778681e-08,0.678547203613546,0.423,0.228,0.00135639100269165,"2","Cpd"
5.85360106436516e-08,0.589752962601677,0.399,0.179,0.00147095141146432,"2","Camk2n1"
6.04236866591348e-08,1.69662357617961,0.294,0.086,0.0015183868220574,"2","Sord"
6.22978343204654e-08,0.959590928107351,0.538,0.282,0.00156548227863897,"2","Ckmt1"
6.27880119813391e-08,0.814166509641591,0.611,0.383,0.00157779995307907,"2","Ctnna1"
6.87854300393742e-08,0.631648424840666,0.8,0.591,0.00172850907145943,"2","Eif3k"
7.74817830890985e-08,2.14459021005494,0.259,0.051,0.00194703972724596,"2","Gmpr"
7.97779358051992e-08,0.783288400474116,0.503,0.281,0.00200473974884885,"2","Nfic"
8.37581558660264e-08,1.03131680174637,0.451,0.253,0.00210475869875738,"2","Tob1"
9.68361528363068e-08,0.92351408246345,0.349,0.175,0.00243339568462355,"2","Atp11a"
1.05177845621238e-07,1.10131362168499,0.324,0.138,0.00264301408261608,"2","Arid5a"
1.13699183797088e-07,0.74304947868795,0.395,0.191,0.00285714678963704,"2","Scd2"
1.30017965564095e-07,1.07142687936598,0.286,0.122,0.00326722145666014,"2","Pls3"
1.32402217264875e-07,1.3590470245844,0.445,0.163,0.00332713531764904,"2","Lpp"
1.39217970352232e-07,1.38429093360821,0.283,0.107,0.00349840837698123,"2","Lpar6"
1.39429490115054e-07,1.4577975084396,0.25,0.095,0.00350372365710118,"2","Slc35a1"
1.4122504265018e-07,0.960463158612722,0.344,0.159,0.00354884409675637,"2","Phactr2"
1.46066320670004e-07,0.809238854824147,0.603,0.364,0.00367050057211652,"2","Nop53"
1.47293013667569e-07,0.529314148684621,0.284,0.196,0.00370132614045234,"2","Immp1l"
1.47886318145672e-07,0.620737058929197,0.593,0.418,0.00371623528868258,"2","Mrpl23"
1.57872448013653e-07,1.31185438600411,0.291,0.114,0.00396717674613508,"2","1110038B12Rik"
1.62435104289627e-07,0.957384616487516,0.641,0.39,0.00408183173569404,"2","Ccnl1"
1.7349375872635e-07,1.14940898845134,0.373,0.173,0.00435972466303446,"2","Fam241a"
1.7782717019219e-07,0.842960883741988,0.445,0.265,0.00446861895975954,"2","Nek7"
1.78929406354e-07,0.715031287468302,0.662,0.451,0.00449631705226968,"2","Eif3m"
1.98481118529851e-07,0.668573726097743,0.718,0.505,0.00498763202753663,"2","Eif3e"
2.13892623310701e-07,0.893952103780367,0.452,0.198,0.0053749077311746,"2","Pycard"
2.32294281148172e-07,1.63032788044087,0.273,0.098,0.0058373229909724,"2","Xrcc5"
3.54418040336098e-07,0.732979576667621,0.484,0.243,0.0089061709356058,"2","Rhob"
4.44779451654629e-07,1.08013791159575,0.275,0.121,0.0111768628406292,"2","Ak3"
4.56408420663704e-07,0.717312383562251,0.432,0.264,0.0114690872028582,"2","Kdelr1"
4.92593622986772e-07,0.641917061077847,0.332,0.208,0.0123783851520346,"2","Utp11"
5.93670434733085e-07,0.573064694512821,0.663,0.485,0.0149183443544077,"2","Micos13"
6.5259606392379e-07,1.23055447668744,0.311,0.116,0.0163990864903409,"2","Plp2"
6.57768533316931e-07,1.04416989195938,0.275,0.137,0.0165290654737212,"2","Bmpr1a"
7.28450411546602e-07,0.880417117437673,0.554,0.352,0.0183052303917546,"2","Tnrc6a"
7.35986773753645e-07,2.15903298910626,0.302,0.075,0.0184946116376553,"2","Plxnb1"
7.55775383469901e-07,0.635945859986648,0.376,0.23,0.0189918796112151,"2","Fam107b"
8.87112727874742e-07,0.985454202891983,0.401,0.2,0.0222922557387644,"2","Cdc42ep3"
1.17592406841193e-06,0.701512007984891,0.338,0.181,0.0295497959151234,"2","Pim3"
1.27742555033053e-06,0.876818650298314,0.278,0.137,0.0321004266542559,"2","Wdr89"
1.36824801477435e-06,1.78053193259119,0.313,0.106,0.0343827043632647,"2","Utp14b"
1.43569124019022e-06,1.24577097563846,0.322,0.14,0.0360774851747401,"2","Zswim6"
1.4589910607206e-06,0.74068774089637,0.403,0.233,0.0366629863648479,"2","Nrip1"
1.49737208562058e-06,1.07627794408141,0.299,0.12,0.0376274631395596,"2","Sntb2"
1.61084262624529e-06,0.774749672555886,0.521,0.292,0.040478864354918,"2","Skil"
1.71445918004354e-06,0.874992828796517,0.475,0.255,0.0430826447353141,"2","Smarca2"
1.75872347760252e-06,1.23203539557384,0.308,0.132,0.0441949622686738,"2","Serinc2"
1.81838078106748e-06,0.944779160188172,0.347,0.179,0.0456940906474446,"2","Pgrmc2"
2.04211109116528e-06,0.787388150235377,0.332,0.142,0.0513162096098924,"2","Mylip"
2.06068807711592e-06,0.982175457821963,0.331,0.159,0.051783030689846,"2","Gnl3"
2.09451068913663e-06,1.28196644654447,0.303,0.132,0.0526329591073143,"2","Slc25a17"
2.1594940775461e-06,1.49066672899187,0.281,0.109,0.054265926674656,"2","Esrp1"
2.17054757828466e-06,0.563668891660644,0.265,0.181,0.0545436900947153,"2","Mrpl2"
2.24812084659736e-06,0.802623856828975,0.269,0.155,0.056493028754145,"2","Galnt2"
2.37910886444539e-06,0.930289525410329,0.368,0.164,0.0597846266546483,"2","Mfge8"
2.56186605993182e-06,1.46545051406186,0.304,0.101,0.0643771322200266,"2","Dusp6"
2.63061671908144e-06,0.839801933713103,0.454,0.256,0.0661047675337975,"2","Knop1"
2.76936218687957e-06,1.21743432253056,0.274,0.109,0.0695913023940967,"2","Plin3"
3.04035708797872e-06,1.58243331720234,0.279,0.078,0.0764011332638174,"2","Slc1a5"
4.34110864188451e-06,0.798968965213296,0.264,0.159,0.109087719061916,"2","Tef"
4.59059646251584e-06,0.584562511031555,0.434,0.257,0.115357098506561,"2","Sppl2a"
4.73766511235774e-06,0.897668718068013,0.321,0.171,0.119052786608438,"2","Snhg12"
5.39012195806294e-06,0.70806796334751,0.305,0.139,0.135448374684164,"2","Svil"
5.54707006889868e-06,1.08083607759146,0.496,0.257,0.139392323761355,"2","Coq10b"
5.54894639940516e-06,1.0248782603318,0.381,0.19,0.139439474070652,"2","Ptbp1"
6.32513668846497e-06,0.67022963085732,0.36,0.231,0.158944359844436,"2","Naxe"
7.14984663697577e-06,1.05939833625746,0.473,0.253,0.179668496140564,"2","Nop58"
7.33565075899116e-06,0.579513417382307,0.622,0.473,0.184337567922689,"2","Tra2a"
9.60483152544988e-06,1.00051883332997,0.326,0.15,0.24135981140303,"2","Acaa2"
1.05117289613012e-05,0.820002815407071,0.406,0.27,0.264149237068539,"2","Aebp2"
1.05779773057446e-05,1.17029182639318,0.282,0.117,0.265813991716055,"2","Spr"
1.31160006642555e-05,1.30558246300006,0.281,0.114,0.329591980692077,"2","Hspa2"
1.33561197085131e-05,0.8426358484523,0.306,0.171,0.335625932155227,"2","Eci1"
1.55486157834735e-05,1.12306550095806,0.336,0.147,0.390721166022906,"2","Hexim1"
1.83578653334102e-05,0.763109025349794,0.259,0.123,0.461314797963265,"2","Nr4a2"
1.85524475760861e-05,0.806831629201249,0.413,0.23,0.466204455139469,"2","Nt5c"
1.98301855014928e-05,0.661249309376536,0.343,0.175,0.498312731467012,"2","Pdlim1"
2.01448901320612e-05,0.648544108228941,0.344,0.202,0.506220944128567,"2","Hmgcs1"
2.03351870697115e-05,0.804345515781063,0.275,0.15,0.511002915874781,"2","Uchl3"
2.18160342963107e-05,0.827158965652981,0.31,0.173,0.548215125831992,"2","Pkp4"
2.18468847121833e-05,0.566320370379436,0.333,0.215,0.548990365932454,"2","Cdk4"
2.35350481662025e-05,0.588703961898201,0.294,0.177,0.591412225368503,"2","Psmg4"
2.38635040102506e-05,0.953530171717591,0.384,0.209,0.599665992273588,"2","Mtln"
2.40640655617669e-05,0.742309771723336,0.271,0.153,0.604705903501641,"2","Tanc1"
2.45596226168382e-05,0.62098441006332,0.488,0.272,0.617158756738527,"2","Elf1"
2.61139957268094e-05,0.680205449019459,0.301,0.164,0.656218598618993,"2","Nampt"
2.66906208427143e-05,0.562429880749088,0.354,0.242,0.670708611156567,"2","Mbd3"
3.00342593833898e-05,0.876524306654378,0.264,0.142,0.754730904045203,"2","Cept1"
3.17138124261331e-05,0.764589211148912,0.381,0.171,0.796936392456299,"2","Apobec3"
3.36872453969071e-05,0.656615420897727,0.459,0.294,0.846526789578877,"2","Enah"
3.44468753996348e-05,0.543668964056414,0.332,0.205,0.865615531917422,"2","Gnaq"
3.77229466815977e-05,0.694164253032972,0.602,0.402,0.947939927161868,"2","Use1"
3.84677986644629e-05,0.828882660558004,0.346,0.202,0.966657312639287,"2","Ddi2"
3.85697459734777e-05,0.502162876472441,0.729,0.571,0.96921914656752,"2","Mpc2"
4.00561816615928e-05,0.863862092681128,0.406,0.219,1,"2","Ikzf2"
4.38118011604812e-05,0.574296550263915,0.439,0.308,1,"2","Ssr1"
4.66808336205948e-05,0.686950340936238,0.282,0.168,1,"2","Ythdf2"
4.75562798382857e-05,0.708357690391738,0.274,0.162,1,"2","Dtymk"
4.97437466501145e-05,0.861046050273015,0.367,0.176,1,"2","Rps27rt"
4.991648141184e-05,1.05536762110646,0.255,0.129,1,"2","Arhgap32"
5.04590799449059e-05,0.652997647659492,0.331,0.203,1,"2","Vkorc1"
5.11915393485042e-05,0.741610096967658,0.416,0.198,1,"2","Irf1"
5.15601759261172e-05,0.652959162386135,0.375,0.219,1,"2","Taf1d"
5.5840845853199e-05,1.03322840463149,0.267,0.133,1,"2","Tceal8"
5.85694432920819e-05,0.666378871547101,0.266,0.17,1,"2","Acadvl"
5.8679714752903e-05,0.909038391015261,0.309,0.167,1,"2","Rassf1"
5.98198414362216e-05,0.728815992257711,0.471,0.289,1,"2","Rbbp7"
6.2410097905466e-05,0.587130424559554,0.351,0.221,1,"2","Fbl"
6.59347619596177e-05,0.515217634782731,0.661,0.483,1,"2","Hspe1"
6.60056160408821e-05,1.06002303879432,0.371,0.166,1,"2","Tle4"
6.71434186524317e-05,0.913126482688665,0.309,0.159,1,"2","Smim15"
7.1722208907978e-05,1.10463508803602,0.337,0.167,1,"2","Fuom"
7.87624184246237e-05,0.53285522298758,0.458,0.322,1,"2","Aamp"
8.32424910406653e-05,0.943084409215081,0.293,0.154,1,"2","G6pdx"
8.83826697006435e-05,0.633595216140244,0.384,0.249,1,"2","Paics"
9.09015222506086e-05,0.552439098788925,0.866,0.715,1,"2","Cox7a2l"
9.52539894065127e-05,0.642436576178959,0.392,0.251,1,"2","Sesn3"
9.79215760352258e-05,1.52659699531741,0.26,0.091,1,"2","Spred2"
0.000101897672596486,1.02994525209539,0.31,0.138,1,"2","Itpr1"
0.000113103420195951,0.63577507811651,0.392,0.252,1,"2","Hsd17b10"
0.000123259835990225,0.87541736441088,0.439,0.248,1,"2","Eif1a"
0.000128001258552816,0.578227985493159,0.314,0.173,1,"2","Iqgap2"
0.000141796829291351,0.618802052463265,0.42,0.283,1,"2","Naa38"
0.000143447627018127,0.969041369806914,0.263,0.129,1,"2","Rpl9-ps6"
0.000145637278682737,0.533784845816177,0.569,0.396,1,"2","Nop10"
0.000148926814360906,0.5020738876429,0.283,0.193,1,"2","Tmem165"
0.000190013649572788,1.17831067901701,0.349,0.132,1,"2","Tgif1"
0.000196806842201318,0.749244362074146,0.362,0.176,1,"2","Adam28"
0.00020953071937122,0.509484134208284,0.361,0.24,1,"2","Churc1"
0.000214933538769915,0.60854724302838,0.43,0.291,1,"2","Pa2g4"
0.000222890164402061,1.0666009648516,0.313,0.148,1,"2","Pgap2"
0.000259235574065131,0.678618778891896,0.252,0.154,1,"2","Acsl4"
0.000261635082246647,0.57855483885176,0.544,0.384,1,"2","Llph"
0.000290288064700894,0.535575808841712,0.307,0.212,1,"2","Mrps34"
0.000295368882681228,1.3150234721354,0.276,0.114,1,"2","Spryd7"
0.000313906357621213,0.544198456123082,0.387,0.273,1,"2","Cab39l"
0.000318426877243023,0.645520907464413,0.264,0.168,1,"2","Tm2d3"
0.000327179015450818,1.26987433976676,0.254,0.104,1,"2","Ddit4"
0.00034862358374223,1.02358903950517,0.281,0.148,1,"2","Erf"
0.000357982334844714,0.761305386449405,0.338,0.194,1,"2","Rcc2"
0.00039563675860857,0.893164284900973,0.252,0.111,1,"2","Wwc2"
0.000406230891991168,0.634772043207626,0.428,0.3,1,"2","Ppp1r10"
0.000422025970325684,0.806210794777328,0.298,0.155,1,"2","Tnrc18"
0.000475805222944489,0.650873184826314,0.347,0.229,1,"2","Faf2"
0.000500969294642648,0.534350549305028,0.281,0.193,1,"2","Chchd7"
0.000531978275520291,0.659322670619581,0.299,0.201,1,"2","Cxadr"
0.000543784476544752,0.768706724905423,0.267,0.154,1,"2","Zfp131"
0.000561594563773331,0.694138023809663,0.301,0.141,1,"2","Map3k1"
0.000589064613223025,0.857149755931685,0.276,0.149,1,"2","Iah1"
0.000605084573418664,0.951104375115724,0.291,0.149,1,"2","Mpp6"
0.000651093569468642,0.573108858135352,0.375,0.26,1,"2","Eif6"
0.000786831415690402,0.613863991333594,0.438,0.285,1,"2","Polr2e"
0.000788099132688918,0.684071968628654,0.343,0.182,1,"2","Idh2"
0.000832672846353515,0.830331796941957,0.465,0.272,1,"2","Vezf1"
0.000867665854658095,0.68902994681925,0.336,0.191,1,"2","Tiparp"
0.000893472477899922,1.28164011062921,0.278,0.115,1,"2","Plekha5"
0.000924915745627556,0.535966541122654,0.455,0.329,1,"2","Ifrd1"
0.00092597320716701,0.600245239426558,0.46,0.294,1,"2","Zfas1"
0.00104189910471184,0.666269036688315,0.285,0.173,1,"2","Ptpn13"
0.00113099170747688,0.548621542471973,0.606,0.408,1,"2","Drap1"
0.00116471301071683,0.695359383961772,0.333,0.204,1,"2","Wdr43"
0.0011882629727506,0.580504461048233,0.294,0.199,1,"2","Twsg1"
0.00123334753227085,0.533269805137161,0.306,0.206,1,"2","Nhp2"
0.00135238185084674,0.51411679599115,0.361,0.239,1,"2","Eea1"
0.00141323460292668,0.579721329635797,0.682,0.505,1,"2","Sfr1"
0.00155367795177952,0.52284564933401,0.349,0.227,1,"2","Lsm5"
0.001716409215829,0.755572728867853,0.307,0.175,1,"2","Wsb1"
0.00181612997548927,0.602523114862521,0.303,0.191,1,"2","Rad50"
0.0022949111758431,0.614788319809652,0.289,0.188,1,"2","Clock"
0.00236014550230708,0.88604131363455,0.281,0.159,1,"2","Usp46"
